symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
QQQ,2020-10-07 00:00:00+00:00,279.92,280.74,277.28,277.83,27539663,278.0713256821,278.88591016,275.4487610215,275.9951286591,27539663,0.0,1.0
QQQ,2020-10-08 00:00:00+00:00,281.41,282.47,280.31,282.32,25443287,279.5514852822,280.6044847293,278.458750007,280.4554753736,25443287,0.0,1.0
QQQ,2020-10-09 00:00:00+00:00,285.71,285.79,282.71,283.09,30201144,283.8230868128,283.9025584692,280.8428996984,281.2203900662,30201144,0.0,1.0
QQQ,2020-10-12 00:00:00+00:00,294.53,297.46,289.47,290.6,79370657,292.5848369289,295.4954863439,287.5582546627,288.6807918091,79370657,0.0,1.0
QQQ,2020-10-13 00:00:00+00:00,294.52,297.0496,293.11,296.34,64240031,292.5749029719,295.0877967467,291.1742150281,294.3828831546,64240031,0.0,1.0
QQQ,2020-10-14 00:00:00+00:00,292.06,296.35,290.26,295.32,37181227,290.1311495381,294.3928171116,288.3430372695,293.3696195357,37181227,0.0,1.0
QQQ,2020-10-15 00:00:00+00:00,290.1,290.71,286.54,287.25,42514177,288.1840939568,288.7900653367,284.6476052477,285.3529161981,42514177,0.0,1.0
QQQ,2020-10-16 00:00:00+00:00,288.51,293.269,288.15,291.8,40570702,286.6045947862,291.3321649452,286.2469723324,289.8728666549,40570702,0.0,1.0
QQQ,2020-10-19 00:00:00+00:00,283.8,291.48,282.79,290.49,36756754,281.9257010166,289.5549800294,280.9223713548,288.5715182816,36756754,0.0,1.0
QQQ,2020-10-20 00:00:00+00:00,284.41,287.62,282.95,284.56,32195361,282.5316723966,285.7204726089,281.0813146676,282.6806817523,32195361,0.0,1.0
QQQ,2020-10-21 00:00:00+00:00,284.19,287.32,283.69,284.67,29306137,282.3131253415,285.4224538975,281.8164274891,282.7899552798,29306137,0.0,1.0
QQQ,2020-10-22 00:00:00+00:00,284.18,285.98,280.82,285.05,32196162,282.3031913845,284.0913036531,278.9653818164,283.1674456476,32196162,0.0,1.0
QQQ,2020-10-23 00:00:00+00:00,284.74,284.91,281.7818,284.79,24658542,282.8594929791,283.028370249,279.9208298053,282.9091627644,24658542,0.0,1.0
QQQ,2020-10-26 00:00:00+00:00,280.47,285.3,276.76,282.32,38421094,278.6176933197,283.4157945738,274.932195255,280.4554753736,38421094,0.0,1.0
QQQ,2020-10-27 00:00:00+00:00,282.66,283.505,280.2,281.42,30559123,280.7932299132,281.6326492837,278.3494764794,279.5614192393,30559123,0.0,1.0
QQQ,2020-10-28 00:00:00+00:00,271.64,278.6401,271.38,278.13,53413523,269.8460092465,276.7998785195,269.5877263633,276.2931473705,53413523,0.0,1.0
QQQ,2020-10-29 00:00:00+00:00,276.39,279.49,272.52,273.04,43246302,274.5646388442,277.644165529,270.7201974667,271.2367632332,43246302,0.0,1.0
QQQ,2020-10-30 00:00:00+00:00,269.38,275.24,267.07,274.375,65935893,267.6009349537,273.4222337837,265.3061908757,272.5629464991,65935893,0.0,1.0
QQQ,2020-11-02 00:00:00+00:00,269.98,273.52,266.97,271.73,39987409,268.1969723766,271.7135931715,265.2068513052,269.9354148599,39987409,0.0,1.0
QQQ,2020-11-03 00:00:00+00:00,274.65,276.82,270.84,271.86,43604145,272.8361303179,274.9917989973,269.0512926827,270.0645563016,43604145,0.0,1.0
QQQ,2020-11-04 00:00:00+00:00,286.91,288.77,281.87,283.56,75728206,285.0151616585,286.8628776694,280.0084473064,281.6872860475,75728206,0.0,1.0
QQQ,2020-11-05 00:00:00+00:00,294.39,295.39,292.0,293.41,52054186,292.4457615303,293.439157235,290.0715457958,291.4722337396,52054186,0.0,1.0
QQQ,2020-11-06 00:00:00+00:00,294.61,295.36,289.83,293.58,40959764,292.6643085853,293.4093553639,287.9158771165,291.6411110094,40959764,0.0,1.0
QQQ,2020-11-09 00:00:00+00:00,288.59,299.14,288.12,297.31,86537071,286.6840664425,297.164391128,286.2171704613,295.3464769882,86537071,0.0,1.0
QQQ,2020-11-10 00:00:00+00:00,283.42,286.6599,280.62,285.26,69024878,281.5482106488,284.7667133927,278.7667026754,283.3760587456,69024878,0.0,1.0
QQQ,2020-11-11 00:00:00+00:00,289.76,290.25,283.38,285.92,36102931,287.8463394171,288.3331033125,281.5084748206,284.0316999108,36102931,0.0,1.0
QQQ,2020-11-12 00:00:00+00:00,288.4,292.074,287.25,290.72,34516826,286.4953212586,290.145057078,285.3529161981,288.7999992937,34516826,0.0,1.0
QQQ,2020-11-13 00:00:00+00:00,290.93,291.57,287.8701,290.01,24880582,289.0086123917,289.6443856428,285.9689208747,288.0946883433,24880582,0.0,1.0
QQQ,2020-11-16 00:00:00+00:00,293.2,293.51,289.99,290.68,30168361,291.2636206416,291.5715733101,288.0748204292,288.7602634655,30168361,0.0,1.0
QQQ,2020-11-17 00:00:00+00:00,292.27,293.74,291.61,293.4,21843463,290.3397626361,291.8000543222,289.684121471,291.4622997825,21843463,0.0,1.0
QQQ,2020-11-18 00:00:00+00:00,290.11,293.37,290.02,291.7,28069619,288.1940279138,291.4324979114,288.1046223004,289.7735270844,28069619,0.0,1.0
QQQ,2020-11-19 00:00:00+00:00,292.38,292.7,288.85,289.48,22718422,290.4490361637,290.7669227892,286.9423493258,287.5681886198,22718422,0.0,1.0
QQQ,2020-11-20 00:00:00+00:00,290.38,293.065,290.29,292.3,25907308,288.4622447541,291.1295122214,288.3728391407,290.3695645073,25907308,0.0,1.0
QQQ,2020-11-23 00:00:00+00:00,290.39,292.75,288.07,291.41,26875588,288.4721787111,290.8165925744,286.1675006761,289.48544233,26875588,0.0,1.0
QQQ,2020-11-24 00:00:00+00:00,294.47,294.98,289.63,291.49,23850175,292.5252331866,293.0318649961,287.7171979755,289.5649139864,23850175,0.0,1.0
QQQ,2020-11-25 00:00:00+00:00,296.28,296.94,294.59,295.44,23326826,294.3232794123,294.9789205775,292.6444406712,293.4888270203,23326826,0.0,1.0
QQQ,2020-11-27 00:00:00+00:00,299.01,300.17,297.9,298.29,17163115,297.0352496864,298.1875887039,295.932580454,296.3200047789,17163115,0.0,1.0
QQQ,2020-11-30 00:00:00+00:00,299.62,299.97,294.78,299.3,27836232,297.6412210663,297.9889095629,292.8331858551,297.3233344407,27836232,0.0,1.0
QQQ,2020-12-01 00:00:00+00:00,303.46,305.14,300.83,301.87,27283110,301.4558605726,303.1247653567,298.8432298691,299.876361402,27283110,0.0,1.0
QQQ,2020-12-02 00:00:00+00:00,303.85,304.195,300.35,302.22,23620003,301.8432848975,302.1860064156,298.3663999308,300.2240498987,23620003,0.0,1.0
QQQ,2020-12-03 00:00:00+00:00,304.28,305.88,303.531,304.07,22828727,302.2704450505,303.8598781782,301.5263916677,302.0618319525,22828727,0.0,1.0
QQQ,2020-12-04 00:00:00+00:00,305.52,305.67,303.63,304.33,19332081,303.5022557245,303.6512650802,301.6247378424,302.3201148358,19332081,0.0,1.0
QQQ,2020-12-07 00:00:00+00:00,307.25,307.63,305.52,305.71,20850969,305.2208302937,305.5983206616,303.5022557245,303.6910009084,20850969,0.0,1.0
QQQ,2020-12-08 00:00:00+00:00,308.29,308.6,304.95,306.76,18341464,306.2539618267,306.5619144952,302.9360201727,304.7340663984,18341464,0.0,1.0
QQQ,2020-12-09 00:00:00+00:00,301.31,308.36,300.21,308.07,48839306,299.3200598073,306.323499526,298.2273245321,306.0354147717,48839306,0.0,1.0
QQQ,2020-12-10 00:00:00+00:00,302.52,303.68,298.09,299.21,27519544,300.5220686101,301.6744076277,296.121325638,297.2339288273,27519544,0.0,1.0
QQQ,2020-12-11 00:00:00+00:00,301.85,301.98,298.47,300.81,26760416,299.8564934879,299.9856349295,296.4988160058,298.823361955,26760416,0.0,1.0
QQQ,2020-12-14 00:00:00+00:00,304.04,306.05,303.01,303.08,28804832,302.0320300814,304.028755448,301.0088325055,301.0783702048,28804832,0.0,1.0
QQQ,2020-12-15 00:00:00+00:00,307.29,307.29,304.11,306.37,25790455,305.2605661219,305.2605661219,302.1015677807,304.3466420735,25790455,0.0,1.0
QQQ,2020-12-16 00:00:00+00:00,308.98,309.785,306.621,307.7,25461890,306.939404863,307.7390884054,304.5959843954,305.6678583609,25461890,0.0,1.0
QQQ,2020-12-17 00:00:00+00:00,311.0,311.24,309.39,310.63,23730524,308.9460641867,309.1844791558,307.346697102,308.5785077759,23730524,0.0,1.0
QQQ,2020-12-18 00:00:00+00:00,310.06,311.98,307.61,311.66,41173392,308.0122722242,309.9195919774,305.5784527475,309.6017053518,41173392,0.0,1.0
QQQ,2020-12-21 00:00:00+00:00,308.92,309.47,303.6,306.46,37095480,307.4374239317,307.9847843589,302.1429557998,304.9892300211,37095480,0.56133,1.0
QQQ,2020-12-22 00:00:00+00:00,309.76,310.7105,306.845,309.85,26378343,308.2733925841,309.2193309223,305.3723823201,308.362960654,26378343,0.0,1.0
QQQ,2020-12-23 00:00:00+00:00,308.2,310.18,308.035,309.81,21201280,306.7208793725,308.6913769103,306.5566712443,308.3231526229,21201280,0.0,1.0
QQQ,2020-12-24 00:00:00+00:00,309.56,310.02,308.39,308.47,16784997,308.0743524288,308.532144786,306.90996752,306.9895835822,16784997,0.0,1.0
QQQ,2020-12-28 00:00:00+00:00,312.68,313.17,310.36,312.25,22090365,311.179378852,311.6670272326,308.8705130501,310.751442518,22090365,0.0,1.0
QQQ,2020-12-29 00:00:00+00:00,312.96,314.685,312.03,314.05,25871925,311.4580350695,313.1747564092,310.5324983472,312.5428039161,25871925,0.0,1.0
QQQ,2020-12-30 00:00:00+00:00,312.97,314.49,312.33,314.16,18138071,311.4679870772,312.9806922578,310.8310585802,312.6522760015,18138071,0.0,1.0
QQQ,2020-12-31 00:00:00+00:00,313.74,314.24,311.76,312.87,21611412,312.2342916753,312.7318920636,310.2637941375,311.3684669996,21611412,0.0,1.0
QQQ,2021-01-04 00:00:00+00:00,309.31,315.29,305.18,315.11,45305898,307.8255522346,313.7768528791,303.7153730269,313.5977167393,45305898,0.0,1.0
QQQ,2021-01-05 00:00:00+00:00,311.86,312.14,308.29,308.29,29323409,310.3633142151,310.6419704326,306.8104474424,306.8104474424,29323409,0.0,1.0
QQQ,2021-01-06 00:00:00+00:00,307.54,311.88,305.98,307.0,52809622,306.0640468599,310.3832182307,304.5115336483,305.5266384405,52809622,0.0,1.0
QQQ,2021-01-07 00:00:00+00:00,314.98,315.84,310.25,310.28,30394826,313.4683406384,314.3242133063,308.7610409647,308.790896988,30394826,0.0,1.0
QQQ,2021-01-08 00:00:00+00:00,319.03,319.39,315.0814,317.34,33955847,317.4989037839,317.8571760635,313.5692539971,315.8170144713,33955847,0.0,1.0
QQQ,2021-01-11 00:00:00+00:00,314.42,317.19,313.75,315.98,32869095,312.9110282034,315.6677343548,312.244243683,314.463541415,32869095,0.0,1.0
QQQ,2021-01-12 00:00:00+00:00,313.92,315.58,311.2,314.46,28652545,312.4134278151,314.0654611044,309.7064817025,312.9508362345,28652545,0.0,1.0
QQQ,2021-01-13 00:00:00+00:00,316.04,316.86,313.57,314.19,22898417,314.5232534616,315.3393180985,312.0651075432,312.6821320248,22898417,0.0,1.0
QQQ,2021-01-14 00:00:00+00:00,314.35,317.53,313.8616,316.5,23500129,312.8413641491,316.0061026189,312.3553080897,314.9810458189,23500129,0.0,1.0
QQQ,2021-01-15 00:00:00+00:00,311.86,315.12,310.58,314.13,35118718,310.3633142151,313.6076687471,309.089457221,312.6224199782,35118718,0.0,1.0
QQQ,2021-01-19 00:00:00+00:00,316.41,316.93,313.12,314.25,24537049,314.891477749,315.4089821529,311.6172671937,312.7418440714,24537049,0.0,1.0
QQQ,2021-01-20 00:00:00+00:00,323.77,324.74,316.509,320.14,30728096,322.2161554654,323.1815002188,314.9900026259,318.603576646,30728096,0.0,1.0
QQQ,2021-01-21 00:00:00+00:00,326.36,327.13,323.73,325.15,25316935,324.793725477,325.560030075,322.1763474343,323.5895325372,25316935,0.0,1.0
QQQ,2021-01-22 00:00:00+00:00,325.42,326.46,324.71,325.29,21609444,323.8582367469,324.8932455546,323.1516441955,323.7288606459,21609444,0.0,1.0
QQQ,2021-01-25 00:00:00+00:00,328.11,330.32,321.41,328.91,39080644,326.5353268362,328.7347205526,319.8674816324,327.3314874575,39080644,0.0,1.0
QQQ,2021-01-26 00:00:00+00:00,328.59,329.76,327.22,328.85,25498112,327.013023209,328.1774081177,325.6495981449,327.2717754109,25498112,0.0,1.0
QQQ,2021-01-27 00:00:00+00:00,319.43,326.27,317.36,326.26,55263985,317.8969840946,324.7041574071,315.8369184869,324.6942053993,55263985,0.0,1.0
QQQ,2021-01-28 00:00:00+00:00,321.32,326.42,320.03,320.67,42836324,319.7779135625,324.8534375236,318.4941045606,319.1310330577,42836324,0.0,1.0
QQQ,2021-01-29 00:00:00+00:00,314.56,320.7193,312.76,319.58,55259018,313.0503563122,319.180096456,311.2589949141,318.0462642111,55259018,0.0,1.0
QQQ,2021-02-01 00:00:00+00:00,322.42,323.54,316.02,318.11,35646008,320.8726344169,321.9872592867,314.5033494461,316.5833190694,35646008,0.0,1.0
QQQ,2021-02-02 00:00:00+00:00,327.68,328.87,325.31,325.48,33119867,326.1073905022,327.2916794264,323.7487646615,323.9179487935,33119867,0.0,1.0
QQQ,2021-02-03 00:00:00+00:00,326.38,330.195,326.32,329.82,24824518,324.8136294925,328.6103204555,324.7539174459,328.2371201643,24824518,0.0,1.0
QQQ,2021-02-04 00:00:00+00:00,330.24,330.33,326.46,327.82,22350947,328.6551044905,328.7446725604,324.8932455546,326.2467186109,22350947,0.0,1.0
QQQ,2021-02-05 00:00:00+00:00,331.36,332.4025,329.53,331.22,22731960,329.7697293604,330.8072261701,327.948511939,329.6304012516,22731960,0.0,1.0
QQQ,2021-02-08 00:00:00+00:00,333.58,333.74,331.41,333.1,20462812,331.9790750846,332.1383072089,329.8194893992,331.5013787118,20462812,0.0,1.0
QQQ,2021-02-09 00:00:00+00:00,333.51,334.81,332.61,332.62,17352727,331.9094110302,333.2031720399,331.0137303312,331.023682339,17352727,0.0,1.0
QQQ,2021-02-10 00:00:00+00:00,332.75,335.46,329.5,334.99,27705242,331.1530584399,333.8500525447,327.9186559157,333.3823081797,27705242,0.0,1.0
QQQ,2021-02-11 00:00:00+00:00,334.58,335.0,332.12,334.33,22046071,332.9742758613,333.3922601875,330.5260819506,332.7254756671,22046071,0.0,1.0
QQQ,2021-02-12 00:00:00+00:00,336.45,336.62,332.63,333.71,20346819,334.8353013137,335.0044854457,331.0336343467,332.1084511856,20346819,0.0,1.0
QQQ,2021-02-16 00:00:00+00:00,335.54,338.19,334.34,337.27,27080777,333.9296686069,336.5669506651,332.7354276749,335.6513659505,27080777,0.0,1.0
QQQ,2021-02-17 00:00:00+00:00,333.93,335.657,330.17,332.47,31000553,332.3273953564,334.0461070978,328.5854404361,330.8744022225,31000553,0.0,1.0
QQQ,2021-02-18 00:00:00+00:00,332.47,333.8661,328.36,330.23,32236240,330.8744022225,332.2638020268,326.7841270303,328.6451524827,32236240,0.0,1.0
QQQ,2021-02-19 00:00:00+00:00,331.02,333.99,329.97,333.86,39157677,329.4313610963,332.387107403,328.3864002808,332.2577313021,39157677,0.0,1.0
QQQ,2021-02-22 00:00:00+00:00,322.44,327.8,322.23,326.5,45835313,320.8925384324,326.2268145954,320.6835462693,324.9330535857,45835313,0.0,1.0
QQQ,2021-02-23 00:00:00+00:00,321.48,323.2,311.0,317.0,97241936,319.9371456868,321.6488910227,309.5074415472,315.4786462073,97241936,0.0,1.0
QQQ,2021-02-24 00:00:00+00:00,324.13,324.45,315.96,318.74,58206272,322.574427745,322.8928919935,314.4436373995,317.2102955587,58206272,0.0,1.0
QQQ,2021-02-25 00:00:00+00:00,312.83,324.03,311.24,321.39,107375054,311.3286589685,322.4749076673,309.7462897336,319.8475776169,107375054,0.0,1.0
QQQ,2021-02-26 00:00:00+00:00,314.14,319.11,310.88,315.85,103125301,312.632371986,317.578519846,309.388017454,314.3341653141,103125301,0.0,1.0
QQQ,2021-03-01 00:00:00+00:00,323.59,323.94,317.935,319.27,49164518,322.0370193256,322.3853395974,316.4091589334,317.7377519703,49164518,0.0,1.0
QQQ,2021-03-02 00:00:00+00:00,318.4,324.33,318.14,324.25,48370034,316.8719272946,322.7734679003,316.6131750927,322.6938518382,48370034,0.0,1.0
QQQ,2021-03-03 00:00:00+00:00,309.16,318.24,309.1,317.27,86301073,307.6762721181,316.7126951703,307.6165600715,315.747350417,86301073,0.0,1.0
QQQ,2021-03-04 00:00:00+00:00,304.1,312.04,300.11,308.78,139131582,302.6405561881,310.5424503549,298.6697050891,307.298095823,139131582,0.0,1.0
QQQ,2021-03-05 00:00:00+00:00,308.68,309.609,297.45,306.795,121523726,307.1985757453,308.1231172668,296.0224710232,305.3226222812,121523726,0.0,1.0
QQQ,2021-03-08 00:00:00+00:00,299.94,310.06,299.51,308.12,88409781,298.5005209571,308.5719528171,298.0725846231,306.6412633103,88409781,0.0,1.0
QQQ,2021-03-09 00:00:00+00:00,311.77,313.73,306.92,307.47,80391114,310.2737461452,312.2243396675,305.4470223783,305.9943828055,80391114,0.0,1.0
QQQ,2021-03-10 00:00:00+00:00,310.88,316.47,310.17,316.16,76798065,309.388017454,314.9511897956,308.6814249025,314.6426775548,76798065,0.0,1.0
QQQ,2021-03-11 00:00:00+00:00,318.04,319.86,314.85,315.77,53484804,316.513655015,318.3249204286,313.3389645374,314.2545492519,53484804,0.0,1.0
QQQ,2021-03-12 00:00:00+00:00,315.46,318.2302,311.391,313.86,69315601,313.9460370112,316.7029422027,309.8965650509,312.3537157685,69315601,0.0,1.0
QQQ,2021-03-15 00:00:00+00:00,318.83,319.0,314.095,315.79,43123176,317.2998636286,317.4690477606,312.587587951,314.2744532675,43123176,0.0,1.0
QQQ,2021-03-16 00:00:00+00:00,320.58,324.2,319.1,321.09,54925896,319.0414649878,322.6440917993,317.5685678383,319.5490173839,54925896,0.0,1.0
QQQ,2021-03-17 00:00:00+00:00,321.9,323.85,315.68,317.45,78258729,320.355130013,322.2957715275,314.164981182,315.9264865568,78258729,0.0,1.0
QQQ,2021-03-18 00:00:00+00:00,312.04,317.8801,311.57,316.87,82942269,310.5424503549,316.3545224108,310.0747059899,315.3492701063,82942269,0.0,1.0
QQQ,2021-03-19 00:00:00+00:00,313.14,314.73,309.6601,311.87,78446204,311.6371712093,313.2195404442,308.1739720265,310.3732662229,78446204,0.0,1.0
QQQ,2021-03-22 00:00:00+00:00,318.61,320.74,315.21,315.21,56194755,317.4737053002,319.5961088415,314.0858311029,314.0858311029,56194755,0.39468,1.0
QQQ,2021-03-23 00:00:00+00:00,317.22,321.09,316.375,319.73,53455411,316.0886626137,319.9448605971,315.2466762323,318.5897109182,53455411,0.0,1.0
QQQ,2021-03-24 00:00:00+00:00,311.87,318.67,311.72,318.63,64803729,310.7577429208,317.5334913155,310.6082778827,317.493633972,64803729,0.0,1.0
QQQ,2021-03-25 00:00:00+00:00,311.33,312.885,307.3899,309.968,78729008,310.2196687835,311.769123012,306.2936208056,308.8625262374,78729008,0.0,1.0
QQQ,2021-03-26 00:00:00+00:00,316.0,316.33,309.67,311.11,63519634,314.873013637,315.2018367208,308.5655890284,310.0004533943,63519634,0.0,1.0
QQQ,2021-03-29 00:00:00+00:00,315.91,316.99,312.47,315.45,54607963,314.7833346141,315.8594828886,311.3556030733,314.3249751639,54607963,0.0,1.0
QQQ,2021-03-30 00:00:00+00:00,314.32,314.91,311.54,313.89,44635676,313.1990052101,313.7869010267,310.4289198369,312.7705387674,44635676,0.0,1.0
QQQ,2021-03-31 00:00:00+00:00,319.13,320.74,315.81,316.16,55032535,317.9918507657,319.5961088415,314.6836912554,315.032443011,55032535,0.0,1.0
QQQ,2021-04-01 00:00:00+00:00,324.57,324.71,322.81,323.07,55685602,323.4124494815,323.5519501837,321.6587263676,321.9177991003,55685602,0.0,1.0
QQQ,2021-04-05 00:00:00+00:00,331.05,331.84,324.6375,327.13,42172475,329.8693391282,330.6565216623,323.4797087487,325.9633194654,42172475,0.0,1.0
QQQ,2021-04-06 00:00:00+00:00,330.82,332.83,330.02,330.73,33537210,329.6401594031,331.6429909139,328.8430125332,329.5504803802,33537210,0.0,1.0
QQQ,2021-04-07 00:00:00+00:00,331.62,332.48,329.37,330.33,32046381,330.4373062731,331.2942391583,328.1953307013,329.1519069453,32046381,0.0,1.0
QQQ,2021-04-08 00:00:00+00:00,335.08,335.27,333.7399,334.56,29940799,333.8849664857,334.0742888673,332.5496458351,333.3668210202,29940799,0.0,1.0
QQQ,2021-04-09 00:00:00+00:00,337.11,337.32,332.92,333.68,36664892,335.9077266682,336.1169777216,331.7326699368,332.4899594633,36664892,0.0,1.0
QQQ,2021-04-12 00:00:00+00:00,336.67,337.1,334.73,336.04,25833013,335.4692958898,335.8977623324,333.5362147301,334.8415427297,25833013,0.0,1.0
QQQ,2021-04-13 00:00:00+00:00,340.6,341.08,338.02,338.24,30374033,339.3852798885,339.8635680104,336.8144812328,337.0336966221,30374033,0.0,1.0
QQQ,2021-04-14 00:00:00+00:00,336.51,340.98,335.67,340.85,42564337,335.3098665158,339.7639246517,334.4728623023,339.6343882853,42564337,0.0,1.0
QQQ,2021-04-15 00:00:00+00:00,341.61,342.01,336.2153,339.47,36342821,340.3916778118,340.7902512468,335.0162175375,338.2593099346,36342821,0.0,1.0
QQQ,2021-04-16 00:00:00+00:00,342.01,342.23,340.08,342.15,40860099,340.7902512468,341.009466636,338.867134423,340.929751949,40860099,0.0,1.0
QQQ,2021-04-19 00:00:00+00:00,338.88,341.58,336.9016,340.39,34533129,337.671414118,340.3617848042,335.7000699086,339.1760288351,34533129,0.0,1.0
QQQ,2021-04-20 00:00:00+00:00,336.41,339.52,334.3816,338.2,38081818,335.210223157,338.309131614,333.1890572682,336.9938392786,38081818,0.0,1.0
QQQ,2021-04-21 00:00:00+00:00,339.29,339.48,333.97,335.09,36598082,338.0799518889,338.2692742705,332.7789252036,333.8949308216,36598082,0.0,1.0
QQQ,2021-04-22 00:00:00+00:00,335.2,339.9,334.01,338.89,45936143,334.0045385162,338.6877763772,332.8187825471,337.6813784539,45936143,0.0,1.0
QQQ,2021-04-23 00:00:00+00:00,339.42,340.767,335.85,335.85,36414916,338.2094882553,339.5516842976,334.652220348,334.652220348,36414916,0.0,1.0
QQQ,2021-04-26 00:00:00+00:00,341.63,341.92,338.9,339.67,30811968,340.4116064835,340.7005722239,337.6913427898,338.4585966521,30811968,0.0,1.0
QQQ,2021-04-27 00:00:00+00:00,340.15,342.15,339.17,341.93,33187183,338.9368847741,340.929751949,337.9603798584,340.7105365598,33187183,0.0,1.0
QQQ,2021-04-28 00:00:00+00:00,339.0,340.85,338.3301,339.81,33615696,337.7909861485,339.6343882853,337.1234752883,338.5980973544,33615696,0.0,1.0
QQQ,2021-04-29 00:00:00+00:00,340.22,342.8,336.9001,342.37,37708884,339.0066351252,341.5774337809,335.6985752582,341.1489673383,37708884,0.0,1.0
QQQ,2021-04-30 00:00:00+00:00,337.99,340.26,337.05,337.7,38263421,336.7845882252,339.0464924687,335.847940653,336.4956224848,38263421,0.0,1.0
QQQ,2021-05-03 00:00:00+00:00,336.19,340.0,335.73,339.23,29729730,334.9910077678,338.787419736,334.5326483175,338.0201658736,29729730,0.0,1.0
QQQ,2021-05-04 00:00:00+00:00,330.14,333.89,326.21,333.56,65146972,328.9625845636,332.6992105166,325.0466005649,332.3703874328,65146972,0.0,1.0
QQQ,2021-05-05 00:00:00+00:00,329.03,333.14,328.23,332.25,46219307,327.8565432816,331.951885326,327.0593964116,331.0650594332,46219307,0.0,1.0
QQQ,2021-05-06 00:00:00+00:00,331.51,331.67,326.45,328.76,46814283,330.3276985785,330.4871279525,325.2857446259,327.587506213,46814283,0.0,1.0
QQQ,2021-05-07 00:00:00+00:00,334.2,336.65,331.6914,334.37,53324460,333.0081049287,335.449367218,330.5084516312,333.1774986386,53324460,0.0,1.0
QQQ,2021-05-10 00:00:00+00:00,325.76,332.96,325.55,332.78,60700462,324.5982054506,331.7725272803,324.3889543972,331.5931692345,60700462,0.0,1.0
QQQ,2021-05-11 00:00:00+00:00,325.31,326.1299,319.02,319.7,71963612,324.1498103362,324.9667862346,317.8822430711,318.5598179106,71963612,0.0,1.0
QQQ,2021-05-12 00:00:00+00:00,316.89,322.62,316.0,320.23,91164855,315.7598395298,321.469403986,314.873013637,319.0879277119,91164855,0.0,1.0
QQQ,2021-05-13 00:00:00+00:00,319.34,322.4,316.9,319.92,69877765,318.2011018191,321.2501885967,315.7698038657,318.7790332998,69877765,0.0,1.0
QQQ,2021-05-14 00:00:00+00:00,326.39,327.33,322.08,322.6,44370015,325.2259586107,326.1626061829,320.9313298487,321.4494753142,44370015,0.0,1.0
QQQ,2021-05-17 00:00:00+00:00,324.41,326.3721,321.45,324.63,39394997,323.2530201075,325.2081224495,320.3035766886,323.4722354967,39394997,0.0,1.0
QQQ,2021-05-18 00:00:00+00:00,322.22,326.65,321.94,325.39,36528454,321.070830551,325.4850313434,320.7918291465,324.2295250232,36528454,0.0,1.0
QQQ,2021-05-19 00:00:00+00:00,322.59,322.9,316.3,316.66,66319108,321.4395109783,321.7484053904,315.1719437132,315.5306598047,66319108,0.0,1.0
QQQ,2021-05-20 00:00:00+00:00,328.83,329.71,323.89,324.12,46466135,327.6572565641,328.534118121,322.734874642,322.9640543671,46466135,0.0,1.0
QQQ,2021-05-21 00:00:00+00:00,327.01,330.86,326.64,330.43,50330449,325.8437474349,329.6800167466,325.4750670075,329.251550304,50330449,0.0,1.0
QQQ,2021-05-24 00:00:00+00:00,332.51,333.67,326.9032,329.37,32475771,331.3241321659,332.4799951274,325.7373283278,328.1953307013,32475771,0.0,1.0
QQQ,2021-05-25 00:00:00+00:00,332.97,334.81,331.755,334.07,31280314,331.7824916162,333.6159294171,330.5718248074,332.8785685624,31280314,0.0,1.0
QQQ,2021-05-26 00:00:00+00:00,334.13,334.61,332.95,333.66,25444932,332.9383545776,333.4166426996,331.7625629444,332.4700307915,25444932,0.0,1.0
QQQ,2021-05-27 00:00:00+00:00,332.88,334.54,332.67,333.67,27931747,331.6928125933,333.3468923485,331.4835615399,332.4799951274,27931747,0.0,1.0
QQQ,2021-05-28 00:00:00+00:00,333.93,335.5699,333.6,334.12,29927449,332.7390678601,334.3731193002,332.4102447763,332.9283902417,29927449,0.0,1.0
QQQ,2021-06-01 00:00:00+00:00,332.82,335.785,331.43,335.3,31145424,331.633026578,334.5874521649,330.2479838915,334.1041818749,31145424,0.0,1.0
QQQ,2021-06-02 00:00:00+00:00,333.47,334.34,331.695,333.25,22047940,332.2807084099,333.147605631,330.5120387921,332.0614930206,22047940,0.0,1.0
QQQ,2021-06-03 00:00:00+00:00,330.0,331.86,328.28,330.55,37057825,328.8230838614,330.6764503341,327.109218091,329.3711223345,37057825,0.0,1.0
QQQ,2021-06-04 00:00:00+00:00,335.6,336.0582,331.78,331.85,38736545,334.4031119512,334.8596778209,330.5967356471,330.6664859982,38736545,0.0,1.0
QQQ,2021-06-07 00:00:00+00:00,336.6,336.66,334.34,335.05,32611852,335.3995455386,335.4593315539,333.147605631,333.8550734781,32611852,0.0,1.0
QQQ,2021-06-08 00:00:00+00:00,336.76,339.29,335.03,338.395,27282819,335.5589749126,338.0799518889,333.8351448063,337.1881438281,27282819,0.0,1.0
QQQ,2021-06-09 00:00:00+00:00,336.84,338.97,336.651,338.17,21485319,335.6386895996,337.7610931409,335.4503636516,336.9639462709,21485319,0.0,1.0
QQQ,2021-06-10 00:00:00+00:00,340.35,340.46,336.73,337.19,33702067,339.1361714916,339.2457791862,335.529081905,335.9874413552,33702067,0.0,1.0
